summary,image,type,price
"This is a spacious two storey apartment conveniently located in St. Henri, Montreal. Walking distance to the Atwater Market, Joe Beef and many other great restaurants. It has 3 bedrooms, and comfortably sleeps 6 people.",img_train/2507.jpg,Apartment,2
,img_train/2508.jpg,Apartment,0
"This calm and cozy apartment is close to the Jewish General Hospital, Downtown Montreal (10 minutes by car), 2 Metro stations (Plamondon and Cotes-des-Neiges: 5 minutes away by foot), 5 minutes away from major highway.  This 1 bedroom (1 Queen size bed) apartment is quiet and cozy. Along with its fully equipped kitchen, and private bathroom, you will feel at home. Great for solo travelers, business travelers, or 2 love birds.",img_train/2509.jpg,Apartment,1
"Modern decor apartment with an amazing view of Downtown Montreal. Centrally located minutes away from everything you will need. Metro's, restaurants, bars, clubs, shopping and much more. One queen bed and a sofa bed, fits 4 guests, Smart TV (Netflix capabilities if you have an account, Youtube, etc; Cable is not included) 99 Walk Score",img_train/2510.jpg,Apartment,0
"Spacious and luminous room with its own entrance directly on a beautiful garden, including an above ground pool. Well located, it benefits from the calmness of a residential neighborhood, the services of a dynamic neignborhood and the business that make so lively neighborhood life (bakery, restaurants, bars, cinema, parks, cycling trails, etc.). Other very nice neighborhoods are easily accessible by walk or cycling. We live in the middle of the Island of Montreal and are very happy to be here !",img_train/2511.jpg,Apartment,0
"Chambre dans un 5  1/2, modeste, située dans un cartier résidentiel tranquille.  Lit double,  salle de bain complète, accès salle de lavage et à la cuisine pour petits-déjeuners seulement, avec vos propres denrées.",img_train/2512.jpg,Apartment,0
"Notre maison est à vous pendant nos vacances. A proximité, le métro Jarry à 6 minutes de marche vous amènera au centre-ville en 15 minutes. L'autoroute est à 2 minutes. À pied vous aurez la boulangerie, la fruiterie, le marché Jean Talon, plusieurs excellents restaurants.  Quartier chaleureux remplie de familles, à 15 minutes de métro du quartier des spectacles ou du vieux port et à 2 minutes de l'autoroute. Notre maison est complètement rénovée et très confortable. Les enfants auront tout.",img_train/2513.jpg,Townhouse,2
"Studio situé dans un quartier recherché (Rosemont-Petite-Patrie), un endroit sympathique et animé, face à un joli parc urbain, le parc Molson . Un endroit idéal pour déposer votre valise et profiter de votre séjour dans la métropole.",img_train/2514.jpg,Apartment,0
"You'll have a spacious, sun-filled place to yourself on a quiet street in the Mile End, within easy reach of everything the neighbourhood and Montreal have to offer.",img_train/2515.jpg,Apartment,0
"Room in apartment in the Mile-End. Vous pouvez me contacter en français aussi.  - Fridge & Stove - Washer & Dryer (2$ per load) - Queen sized bed - Pull-out couch - Queen sized air mattress  - Coffee, coffee press, and tea provided  - Qi-fi  - Ceiling fans, no a/c  - Third floor of triplex - no elevator  - Balconies - Street parking only  You'll be sharing the apartment with me and my two cats. My room is next to yours, separated by a partition (see photos).  Looking forward to hosting you!",img_train/2516.jpg,Apartment,0
"Logement idéal pour découvrir la vie montréalaise ! Situé entre le quartier du mile-end et du plateau mont royal, plein de chose sont à découvrir dans ces quartiers vivants tout au long de l’année. Le logement est entouré des artères principales de la ville, où tout se passe, le Boulevard st Laurent, la rue St-Denis et l’avenue Mont royal ! Vous trouverez absolument tout, de nombreux parcs dont le grand parc Mont royal, cafés, bars, terrasses, boutiques, restaurants, épiceries, etc.",img_train/2517.jpg,Apartment,0
"Beautifully furnished bright, clean and peaceful one bedroom apartment (51/2).  Ideal location in the heart of Montreal's fascinating and artsy Mile End (the most artistic in Canada and voted among the coolest in the world).  A meditative and vegetarian home, it is quiet and delightful space to be in!  Breezy and comfortable in the summer, recharge your batteries here while exploring our vibrant city.  Tree-lined streets take you easily to everything necessary as well as to the downtown core.",img_train/2518.jpg,Apartment,1
"Appartement typique de Montreal avec le charme de ses boiseries et ses hauts plafonds. Grande cour arrière privée avec BBQ, hamac et table pour y manger.  L'appartement est sur deux étages. Au deuxième une grande suite parentale avec grand dressing et toilette privée.",img_train/2519.jpg,Apartment,1
Sunny and quiet private room with double bed and desk available for women and QTPOC & LGBTQ* folk only.  This is a creative queer sw safe house in the heart of Little Italy steps away from the Mile End. There is a friendly medium sized dog and a tiny ancient cat who live with us :),img_train/2520.jpg,Apartment,0
"A beautiful and character filled artist's sanctuary, this is a wonderful place of work or rest, where you can anchor and relax during your stay in Montreal. 1 minute to metro, 15 minutes from downtown, in a quiet and lovely area with all amenities.",img_train/2521.jpg,Apartment,0
"Chambre privée, avec chambres de bains partagées. Air climatisé l'été.",img_train/2522.jpg,Hostel,1
"Spacious private bedroom with balcony and built in closet.   5m walk to metro Cote St.Catherin station 15m walk to metro Cote des Nieges station.  Many cafes and restaurants in the neighbourhood.   Close to some Montreal attractions for tourists  (Mont Royal and Saint Joseph's Oratory)  Washing machine and dryer in the building.(tokens are 2$ per each)  If you have any questions, you are more than welcome to contact me anytime :)",img_train/2523.jpg,Apartment,0
"Our place is in the heart of the Plateau/Mile End, close to great parks, coffee, shopping, and restos.  It is within walking distance of the metro and bus routes.  It is a ground floor apartment, with access to a garden shared with the neighbor. This is a *real home*  one bedroom (with one room closed), living room with access to records, full kitchen with vintage charm, and sunny reading room by the garden. A cute, old ""Montreal-style"" gem in the middle of it all!",img_train/2524.jpg,Apartment,0
"family house in residential area, with one roommate(young man),  2 private bed rooms (1 queen bed, 1 queen bed + mattress in the floor) bus station close to,15 mn from Montreal down town by car",img_train/2525.jpg,House,0
"Spacious new renovated luxury one-bedroom unit in downtown located in the most two famous streets in Montreal (Crescent and Ste Catherine). Surrounded by wonderful neighbourhood, steps from an endless list of grocery stores, shops, bars, clubs and restaurants. My place is good for couples, adventurers, business travelers, families (with kids) and groups. You will love my place because of the neighborhood and  the ambiance  of all over downtown Montreal. PS : the parking garage is 500m away",img_train/2526.jpg,Apartment,1
Superbe appartement situé en plein cœur du centre ville casiment neuf une chambre à coucher buanderie piscine tout inclus le bloc est accessibles à tout les attractions du centre ville belle vue sur la ville à qui la chance !!!,img_train/2527.jpg,Apartment,2
"Master Bedroom with Ensuite Bathroom, spacious and luminous master bedroom with your own full bathroom.  Huge closet and mirrors.  A well heated room to make you feel warm and cozy.  The house is equipped with everything you need to make your stay easy and enjoyable.  International students welcome. Bus stop is 2 minutes walk away and 10 minutes ride from station honore beaugrand. Free street parking. Depanneur couple of blocks away and shopping centre 10 minutes walk away or 3 stops on the bus.",img_train/2528.jpg,House,0
"Everything you need in a bright location! Enjoy the entire apartment at only a 1 minute walk to a subway station (Radisson) and a large shopping mall (Place Versailles), with access to plenty of shops and fast food.There is free parking available right next to the building. Profitez d'un appartement entier à seulement 1 minute de marche d'une station de métro (Radisson) et d'un centre d'achat (Place Versailles), avec accès à plusieurs magasins et fast food.Il y a un stationnement gratuit.",img_train/2529.jpg,Apartment,0
"La chambre se situe au rez-de-chaussée d’un grand appartement (avec : sous-sol, salle de lavage, jardin avant et arrière) localisé à Villeray dans le cœur de Montréal. Le métro Jarry et les commerces sont à 2 min. La chambre (12 m2) comporte une penderie, une table de travail, un lit double, des serviettes de bain, la TV et le Wi-Fi. Idéal pour vacancier, travailleur et étudiant étranger ou pvtiste désirant prendre connaissance des lieux avant de louer autre chose. Visites par webcam.",img_train/2530.jpg,Apartment,0
