gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,id
1,8,2,17,11,8,10.0,9,1,430.0,0,0.38,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,8.0,2.0,6.0,2.0,2.0,27.0,International Affairs - Economic Policy,13.0,Univeristy of Michigan,"1,290.00","21,645.00",3.0,1.0,3.0,New York,"17,403","27,794.00",2.0,6.0,2.0,Economic Policy Advisor on Latin America,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,,30.0,25.0,10.0,20.0,0.0,15.0,40.0,10.0,10.0,30.0,0.0,10.0,40.0,0.0,20.0,20.0,20.0,0.0,7.0,10.0,9.0,7.0,7.0,7.0,8.0,8.0,10.0,9.0,6.0,7.0,7.0,7.0,6.0,4.0,6.0,5.0,2.0,3.0,40.0,20.0,10.0,20.0,10.0,0.0,7.0,8.0,7.0,8.0,8.0,6.0,1.0,2.0,,,,,,,30.0,15.0,15.0,20.0,10.0,10.0,40.0,20.0,10.0,10.0,10.0,10.0,40.0,20.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7168
0,13,1,3,10,3,,6,3,68.0,0,0.17,0,27.0,1.0,21.0,17.0,22.0,20.0,8.0,13.0,8.0,7.0,6.0,5.0,5.0,4.0,7.0,3.0,2.0,26.0,law,1.0,,,,3.0,1.0,1.0,"Albuquerque, NM","87,004","28,989.00",2.0,7.0,2.0,attorney,1.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,5.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,,,,,,,60.0,5.0,5.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,,,,,,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,5.0,,,,,,,,,,,,5.0,3.0,2.0,,,,,,,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993
1,14,2,14,20,3,3.0,3,10,350.0,0,-0.13,1,31.0,2.0,12.0,25.0,25.0,8.0,15.0,15.0,6.0,9.0,9.0,6.0,8.0,9.0,7.0,5.0,2.0,27.0,International Affairs,13.0,Harvard University,"1,400.00","26,019.00",2.0,6.0,3.0,"Toronto, Canada",,,3.0,4.0,1.0,Political Development in Africa,13.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,,30.0,15.0,20.0,25.0,5.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,6.0,9.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,0.0,3.0,,,,,,,,,,,,6.0,1.0,2.0,,,,,,,25.0,15.0,17.0,23.0,5.0,10.0,30.0,15.0,15.0,20.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,15.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294
0,28,2,19,15,7,7.0,3,15,495.0,0,0.07,0,32.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,7.0,5.0,7.0,5.0,6.0,6.0,2.0,27.0,International affairs,13.0,Colorado State,"1,090.00","12,444.00",2.0,3.0,3.0,colorado,"80,123","46,185.00",1.0,4.0,3.0,Banking,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,15.0,15.0,20.0,20.0,15.0,15.0,30.0,10.0,15.0,20.0,15.0,10.0,30.0,5.0,15.0,25.0,10.0,15.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,2.0,6.0,5.0,6.0,4.0,1.0,2.0,8.0,0.0,1.5,6.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4327
0,23,2,19,15,4,4.0,4,4,484.0,0,0.72,0,31.0,4.0,16.0,16.0,20.0,16.0,16.0,16.0,7.0,9.0,9.0,7.0,,,8.0,3.0,2.0,27.0,Electrical Engineering,5.0,McGill University,,,3.0,5.0,7.0,Canada,,,1.0,4.0,2.0,Engineer,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,,16.0,19.0,16.0,17.0,15.0,17.0,20.0,20.0,15.0,15.0,15.0,15.0,25.0,20.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,0.0,3.0,8.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,1.0,3.0,20.0,19.0,15.0,19.0,16.0,11.0,18.0,19.0,15.0,17.0,15.0,16.0,20.0,18.0,17.0,17.0,14.0,14.0,21.0,17.0,15.0,19.0,12.0,16.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213
0,25,2,4,18,8,,8,4,97.0,0,0.53,1,29.0,2.0,50.0,7.0,20.0,23.0,0.0,0.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,,2.0,23.0,Social Work,11.0,,,,2.0,8.0,7.0,NY,"10,514","109,031.00",1.0,4.0,4.0,Clinical Social Worker,9.0,8.0,7.0,10.0,7.0,7.0,7.0,8.0,6.0,6.0,10.0,8.0,9.0,10.0,8.0,10.0,9.0,3.0,5.0,10.0,15.0,15.0,20.0,15.0,20.0,15.0,,,,,,,15.0,15.0,20.0,15.0,20.0,15.0,9.0,9.0,9.0,9.0,9.0,,,,,,6.0,7.0,10.0,7.0,10.0,7.0,6.0,5.0,2.0,1.0,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,20.0,20.0,15.0,15.0,10.0,20.0,,,,,,,,,,,,,9.0,10.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194
0,11,2,17,14,7,7.0,7,8,447.0,0,0.18,0,26.0,4.0,15.0,30.0,25.0,20.0,0.0,10.0,6.0,6.0,8.0,6.0,7.0,6.0,6.0,4.0,2.0,22.0,Law,1.0,Rutgers University - New Brunswick,"1,188.00","11,311.00",1.0,1.0,1.0,New Jersey,"7,726",,1.0,7.0,2.0,Lawyer,1.0,5.0,5.0,6.0,9.0,8.0,8.0,3.0,2.0,9.0,9.0,1.0,8.0,7.0,9.0,9.0,10.0,10.0,5.0,,25.0,5.0,20.0,25.0,15.0,10.0,50.0,2.0,8.0,45.0,1.0,4.0,50.0,1.0,4.0,25.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,7.0,9.0,10.0,10.0,10.0,6.0,10.0,9.0,8.0,8.0,4.0,5.0,5.0,2.0,4.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,9.0,10.0,10.0,10.0,3.0,3.0,2.0,,,,,,,30.0,10.0,20.0,20.0,10.0,10.0,50.0,2.0,3.0,40.0,3.0,2.0,40.0,2.0,3.0,30.0,3.0,2.0,7.0,9.0,10.0,10.0,10.0,7.0,8.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859
0,7,2,7,16,14,14.0,11,7,164.0,0,0.06,1,27.0,2.0,20.51,23.08,20.51,17.95,2.56,15.38,4.0,8.0,9.0,8.0,,7.0,7.0,5.0,2.0,24.0,Neuroscience,10.0,,,,2.0,9.0,7.0,Minnesota,"55,379","38,774.00",2.0,7.0,1.0,Neuroscientist/Professor,2.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,5.0,,11.36,18.18,22.73,18.18,11.36,18.18,9.0,8.0,9.0,8.0,9.0,9.0,22.22,13.33,17.78,20.0,8.89,17.78,5.0,5.0,7.0,9.0,7.0,,,,,,9.0,10.0,10.0,9.0,8.0,9.0,9.0,5.0,0.0,2.0,14.0,20.0,20.0,18.0,14.0,14.0,7.0,8.0,10.0,7.0,7.0,5.0,3.0,3.0,,,,,,,15.69,17.65,19.61,15.69,15.69,15.69,8.0,8.0,8.0,9.0,9.0,8.0,20.41,14.29,16.33,18.37,14.29,16.33,7.0,7.0,9.0,7.0,8.0,,,,,,0.0,0.0,0.0,,,15.09,16.98,18.87,16.98,15.09,16.98,,,,,,,9.0,8.0,7.0,8.0,9.0,9.0,10.0,7.0,8.0,9.0,7.0,,6.0,6.0,9.0,7.0,8.0,,,,,,220
0,35,2,15,19,6,6.0,11,7,403.0,0,-0.12,0,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,5.0,6.0,6.0,7.0,5.0,3.0,6.0,6.0,2.0,25.0,Theatre Management & Producing,15.0,Occidental College,"1,011.00","9,729.00",4.0,1.0,5.0,Hawaii and Los Angeles,"96,701","50,501.00",2.0,7.0,2.0,producer at a non-profit regional theatre,6.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,4.0,,15.0,18.0,18.0,18.0,15.0,16.0,16.0,15.0,18.0,18.0,18.0,15.0,20.0,15.0,15.0,18.0,14.0,18.0,8.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0,5.0,9.0,8.0,6.0,7.0,5.0,6.0,5.0,2.0,3.0,15.0,18.0,18.0,18.0,14.0,17.0,8.0,9.0,8.0,9.0,8.0,7.0,1.0,2.0,18.0,16.0,16.0,18.0,14.0,18.0,16.0,18.0,18.0,16.0,14.0,18.0,17.0,16.0,16.0,18.0,15.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0,8.0,9.0,9.0,9.0,8.0,7.0,10.0,8.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7762
1,6,2,4,18,10,,4,2,77.0,0,0.28,0,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,7.0,4.0,6.0,2.0,4.0,1.0,2.0,26.0,Computer Science,5.0,,,,3.0,3.0,6.0,Argentina,"10,027",,1.0,7.0,1.0,Academic or Research staff,2.0,5.0,8.0,7.0,10.0,10.0,8.0,10.0,6.0,8.0,8.0,3.0,8.0,9.0,8.0,7.0,7.0,3.0,7.0,3.0,10.0,20.0,20.0,22.0,6.0,22.0,,,,,,,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,,,,,,7.0,7.0,7.0,6.0,,,7.0,5.0,2.0,4.0,,,,,,,,,,,,7.0,1.0,2.0,,,,,,,15.0,20.0,15.0,20.0,15.0,15.0,,,,,,,,,,,,,7.0,9.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580
1,32,2,9,20,14,6.0,9,5,198.0,0,-0.43,0,23.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,6.0,6.0,8.0,6.0,6.0,5.0,6.0,4.0,2.0,28.0,biomedicine,10.0,,,,2.0,7.0,1.0,New York,"11,354","30,146.00",1.0,6.0,3.0,CEO in For Profit Biomedical Organization,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,,21.43,16.67,21.43,16.67,11.9,11.9,10.0,4.0,4.0,10.0,1.0,1.0,15.22,19.57,15.22,17.39,21.74,10.87,8.0,7.0,5.0,10.0,10.0,,,,,,3.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,8.0,9.0,6.0,10.0,4.0,1.0,3.0,,,,,,,22.73,15.91,22.73,15.91,11.36,11.36,10.0,5.0,5.0,10.0,5.0,5.0,17.78,11.11,17.78,20.0,22.22,11.11,8.0,8.0,10.0,5.0,10.0,,,,,,2.0,0.0,0.0,0.0,,17.39,21.74,21.74,10.87,17.39,10.87,,,,,,,10.0,3.0,3.0,10.0,1.0,1.0,7.0,8.0,9.0,7.0,9.0,,9.0,7.0,12.0,5.0,9.0,,,,,,7875
0,19,2,7,16,6,6.0,13,10,167.0,0,0.19,1,23.0,2.0,18.6,13.95,18.6,16.28,16.28,16.28,8.0,8.0,5.0,4.0,3.0,4.0,7.0,4.0,2.0,28.0,international affairs - economic development,13.0,,,,2.0,1.0,2.0,"ottawa, canada",,,3.0,3.0,1.0,international development work,9.0,5.0,1.0,8.0,10.0,9.0,8.0,8.0,4.0,1.0,8.0,1.0,9.0,8.0,9.0,10.0,7.0,7.0,3.0,,14.55,16.36,18.18,18.18,16.36,16.36,8.0,6.0,7.0,8.0,9.0,6.0,23.81,14.29,16.67,19.05,14.29,11.9,9.0,10.0,10.0,10.0,8.0,,,,,,6.0,3.0,6.0,5.0,4.0,7.0,3.0,3.0,0.0,1.0,,,,,,,,,,,,5.0,1.0,1.0,,,,,,,15.38,17.31,17.31,17.31,15.38,17.31,8.0,7.0,8.0,9.0,9.0,7.0,22.22,15.56,15.56,17.78,15.56,13.33,9.0,9.0,9.0,9.0,8.0,,,,,,2.0,2.0,1.0,2.0,,15.38,19.23,17.31,19.23,13.46,15.38,,,,,,,7.0,7.0,7.0,8.0,9.0,8.0,9.0,6.0,7.0,9.0,7.0,,12.0,9.0,9.0,12.0,8.0,,,,,,6392
1,36,2,15,18,13,12.0,2,9,387.0,1,-0.28,1,25.0,2.0,20.0,15.0,25.0,15.0,15.0,10.0,7.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,2.0,29.0,business,8.0,Princeton,"1,460.00","27,230.00",2.0,2.0,10.0,New Jersey,"10,021","55,080.00",6.0,1.0,1.0,business,7.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,,95.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,25.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,10.0,10.0,10.0,5.0,8.0,5.0,8.0,5.0,2.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210
1,18,2,11,21,5,5.0,9,7,258.0,0,0.38,0,25.0,6.0,7.0,35.0,20.0,20.0,5.0,13.0,5.0,6.0,10.0,2.0,3.0,3.0,4.0,3.0,2.0,27.0,Sociology,3.0,"MSU, Russia",,,2.0,2.0,5.0,Russia,"430,000",,6.0,5.0,5.0,research,2.0,4.0,4.0,2.0,4.0,7.0,5.0,8.0,1.0,2.0,6.0,2.0,6.0,8.0,7.0,5.0,3.0,9.0,2.0,,20.0,20.0,20.0,15.0,5.0,20.0,35.0,20.0,1.0,19.0,1.0,24.0,25.0,10.0,10.0,25.0,20.0,10.0,7.0,8.0,6.0,8.0,5.0,7.0,7.0,9.0,4.0,7.0,5.0,7.0,6.0,6.0,7.0,4.0,7.0,6.0,0.0,3.0,20.0,15.0,20.0,15.0,15.0,20.0,7.0,9.0,8.0,7.0,4.0,3.0,3.0,3.0,,,,,,,15.0,20.0,20.0,15.0,10.0,20.0,30.0,15.0,10.0,15.0,10.0,20.0,15.0,20.0,15.0,20.0,15.0,15.0,6.0,8.0,7.0,6.0,5.0,6.0,6.0,9.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949
1,18,2,19,15,5,13.0,9,4,469.0,1,-0.17,0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,7.0,4.0,5.0,8.0,5.0,7.0,6.0,9.0,2.0,28.0,Business,8.0,Cornell,"1,360.00","26,062.00",2.0,6.0,5.0,Greece,"10,025",,3.0,2.0,1.0,Business,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,,20.0,10.0,20.0,20.0,20.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,6.0,8.0,8.0,9.0,10.0,7.0,8.0,9.0,7.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,0.0,,9.0,9.0,9.0,9.0,10.0,5.0,7.0,8.0,7.0,7.0,10.0,6.0,1.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,50.0,0.0,0.0,50.0,0.0,0.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,9.0,8.0,10.0,7.0,8.0,9.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485
1,32,2,21,22,1,22.0,2,9,517.0,0,0.05,0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,5.0,5.0,7.0,7.0,5.0,4.0,6.0,8.0,2.0,30.0,Business,8.0,University of Genova,,,2.0,3.0,4.0,"Genova, Italy","16,146",,2.0,4.0,1.0,Consulting,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,0.0,9.0,,,,,,,,,,,,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0,40.0,0.0,10.0,30.0,0.0,20.0,40.0,0.0,0.0,40.0,0.0,20.0,30.0,10.0,20.0,30.0,10.0,20.0,30.0,20.0,30.0,20.0,0.0,0.0,8.0,6.0,9.0,10.0,7.0,9.0,8.0,8.0,9.0,8.0,5628
1,24,2,9,20,18,15.0,4,7,200.0,0,0.38,0,25.0,2.0,13.21,18.87,18.87,16.98,16.98,15.09,7.0,9.0,8.0,7.0,8.0,,8.0,6.0,2.0,28.0,MBA,8.0,,,,3.0,4.0,9.0,Colombia,,,1.0,7.0,2.0,Consulting,7.0,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,,14.71,14.71,14.71,14.71,20.59,20.59,8.0,6.0,4.0,5.0,6.0,7.0,19.51,14.63,19.51,19.51,12.2,14.63,5.0,9.0,7.0,6.0,7.0,,,,,,7.0,7.0,8.0,6.0,9.0,8.0,8.0,5.0,2.0,,17.39,15.22,15.22,19.57,17.39,15.22,5.0,9.0,7.0,8.0,8.0,6.0,1.0,3.0,,,,,,,16.33,18.37,16.33,18.37,16.33,14.29,9.0,8.0,8.0,7.0,8.0,8.0,18.75,16.67,18.75,16.67,14.58,14.58,6.0,9.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242
1,8,2,19,15,11,1.0,11,16,480.0,0,0.45,0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,,,,,,,,,,31.0,GSAS,18.0,school overseas (need a name ?),,,4.0,1.0,1.0,Los Angeles,"90,036","34,752.00",1.0,6.0,4.0,professional career,15.0,7.0,3.0,5.0,9.0,9.0,9.0,9.0,3.0,7.0,9.0,1.0,9.0,9.0,9.0,9.0,2.0,7.0,6.0,,16.0,16.0,20.0,16.0,16.0,16.0,25.0,10.0,25.0,15.0,5.0,20.0,25.0,10.0,25.0,15.0,5.0,20.0,4.0,8.0,2.0,9.0,9.0,2.0,9.0,9.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,2.0,0.0,1.0,6.0,10.0,9.0,6.0,8.0,5.0,6.0,10.0,9.0,3.0,10.0,9.0,3.0,2.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,25.0,25.0,15.0,15.0,10.0,30.0,15.0,15.0,15.0,10.0,15.0,25.0,10.0,25.0,15.0,15.0,10.0,2.0,8.0,9.0,2.0,9.0,2.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,,,5.0,15.0,25.0,25.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,15.0,10.0,2.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,2.0,7.0,5299
0,37,2,14,18,15,15.0,13,11,371.0,0,0.12,1,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,5.0,8.0,7.0,1.0,7.0,4.0,2.0,5.0,2.0,26.0,Communications in Education,6.0,Hampshire College,"1,250.00","26,871.00",2.0,1.0,5.0,California,"11,104","27,503.00",2.0,6.0,3.0,"reorganizing society. no, I am not being flip.",9.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,,9.0,17.0,23.0,15.0,14.0,22.0,25.0,13.0,10.0,13.0,25.0,14.0,25.0,7.0,8.0,25.0,10.0,25.0,7.0,10.0,2.0,9.0,8.0,4.0,8.0,8.0,4.0,2.0,6.0,7.0,7.0,,,1.0,4.0,1.0,0.0,2.0,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,12.0,18.0,25.0,13.0,7.0,25.0,25.0,10.0,10.0,25.0,20.0,10.0,25.0,10.0,10.0,25.0,12.0,18.0,7.0,10.0,9.0,4.0,8.0,4.0,9.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,20.0,25.0,10.0,12.0,23.0,15.0,10.0,28.0,10.0,10.0,27.0,30.0,10.0,10.0,20.0,15.0,15.0,30.0,10.0,10.0,25.0,10.0,15.0,7.0,10.0,9.0,2.0,5.0,6.0,9.0,9.0,1.0,2.0,5526
1,40,2,11,21,14,14.0,15,12,263.0,1,-0.2,1,26.0,1.0,20.0,20.0,20.0,10.0,20.0,10.0,10.0,8.0,9.0,10.0,10.0,7.0,9.0,4.0,2.0,28.0,International Affairs,13.0,U of  Michigan,"1,290.00","21,645.00",1.0,7.0,1.0,New York City,"10,009","25,786.00",1.0,2.0,1.0,Int'l Business,7.0,10.0,5.0,8.0,8.0,7.0,5.0,10.0,7.0,9.0,7.0,4.0,7.0,9.0,5.0,10.0,1.0,1.0,6.0,,20.0,18.0,20.0,17.0,10.0,15.0,30.0,13.0,12.0,20.0,10.0,15.0,10.0,21.0,22.0,15.0,15.0,17.0,8.0,10.0,8.0,10.0,10.0,10.0,7.0,10.0,6.0,9.0,6.0,10.0,10.0,8.0,7.0,6.0,7.0,7.0,0.0,6.0,20.0,15.0,20.0,20.0,10.0,15.0,9.0,10.0,10.0,9.0,10.0,6.0,1.0,2.0,,,,,,,25.0,10.0,20.0,20.0,10.0,15.0,25.0,20.0,10.0,20.0,10.0,15.0,15.0,20.0,20.0,20.0,10.0,15.0,10.0,10.0,9.0,8.0,10.0,10.0,6.0,7.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5517
0,9,2,21,22,22,22.0,21,3,533.0,1,0.12,1,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,7.0,8.0,8.0,8.0,6.0,5.0,7.0,7.0,2.0,23.0,MFA Acting Program,15.0,Tufts University,,"26,892.00",2.0,1.0,1.0,Florida,"33,418","50,572.00",2.0,6.0,4.0,Actress,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,,20.0,20.0,20.0,20.0,5.0,15.0,50.0,0.0,10.0,20.0,10.0,10.0,90.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,7.0,6.0,4.0,6.0,9.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363
